"time","revolute1.w","revolute1.tau","revolute1.frame_b.f[3]","revolute1.frame_b.f[1]","revolute1.frame_b.f[2]"
3.24867,-5.429804588188723e-05,-25.70245962598396,-70.22726674766197,-23.0693009356768,-3.794019763409962e-12
3.25267,-2.304339027548842e-05,-25.71094100870467,-70.24413993114629,-23.07513331730929,-8.190130109913718e-12
3.25667,-4.667493719943189e-06,-25.69948046180257,-70.22132748754419,-23.06737970864939,-1.478764096840677e-12
3.26067,-1.73794718573086e-07,-25.69496844123864,-70.21234678269481,-23.06432134538898,6.192468896634085e-13
3.26467,8.170521143255982e-08,-25.69411193123322,-70.21063899255417,-23.06376328509617,-1.248087428757012e-12
3.26867,-0.002045471788080711,-27.20499870804431,-73.25923348733305,-23.77458598233214,-5.980598651790043e-12
3.27267,-0.01799551704443636,-34.54849211415628,-88.07653691118742,-27.23011347665046,-2.413613034981536e-12
3.27667,-0.06186369905500999,-44.22710873019322,-107.6045482775548,-31.79519418447245,-9.60815012193932e-13
3.28068,-0.1379151162800811,-54.30772543861979,-127.9417187227081,-36.57689238496324,4.094735807619804e-13
3.28468,-0.2466783923954187,-64.3583622055026,-148.215763106476,-41.39268548687188,-1.689767363319631e-13
3.28868,-0.3881766184762669,-74.41269027895268,-168.4933942228743,-46.29034600080018,-3.887099550307507e-14
3.29268,-0.5624856791531541,-84.44239342940554,-188.717121557133,-51.28836111855598,-2.497944363762705e-14
3.29668,-0.7699923654236385,-94.27212835717431,-208.5320332542321,-56.34629283916262,4.642106856913651e-14
3.30068,-1.006934013717257,-100.888437662427,-221.8574487089849,-60.03789412328786,-1.449236495152307e-13
3.30468,-1.247642318195123,-96.95540335451327,-213.8887283526721,-58.74290795118959,-1.074515614682309e-13
3.30868,-1.46640895357914,-87.75297273528692,-195.2790478211157,-54.88685236743994,-6.215221873238929e-14
3.31268,-1.654148226191826,-77.56594972723259,-174.6740862243507,-50.49389600138321,1.723568462763351e-14
3.31668,-1.809538333877029,-67.36546445084191,-154.0338322091842,-45.99959543113056,-1.074470252045626e-13
3.32068,-1.932573181803124,-57.2438722202786,-133.5450953725108,-41.41555331756271,-5.623767261569666e-14
3.32468,-2.023276184279463,-47.18050445988008,-113.1666025294091,-36.70375510976139,-4.967021440930599e-14
3.32869,-2.08119410401953,-37.19518780901981,-92.94030507464589,-31.84348775672386,-4.83926914500196e-14
3.33269,-2.108600492025226,-28.33778426622648,-74.99909309172887,-27.30518153738816,-2.360396309380878e-14
3.33669,-2.120051417054738,-21.80945168489128,-61.79972776180416,-23.53644489575869,7.082656451584166e-14
3.34069,-2.118326594349728,-12.19847143412224,-42.39853744731127,-17.57237806217222,-1.071738943024531e-14
3.34469,-2.095482911142502,-0.165238363139143,-18.11013245667941,-9.85103659884723,2.280818118514356e-16
3.34869,-2.047081823822996,12.36119265748003,7.176280620230177,-1.516173967752419,7.94501512252394e-15
3.35269,-1.972145196130294,24.83985877941697,32.36854387862844,7.108243093563306,9.082348562051825e-15
3.35669,-1.870502684705719,37.20399104876001,57.33076937830402,15.9835453636001,4.343283071863595e-14
3.36069,-1.741752848433023,49.50845541375941,82.17281975901952,25.14455397413239,2.429946645050664e-14
3.36469,-1.585089747649376,61.53304479043231,106.4496266802287,34.43834336999353,8.073249128554249e-14
3.36869,-1.402026270742039,70.75124981037649,125.0600945931604,42.1134552940598,6.87042672108068e-14
3.37269,-1.217689512614909,70.2743512232756,124.0930006997864,43.27125851550723,7.178664920390915e-13
3.3767,-1.058601004053545,64.31027888494131,112.0416179582709,40.56865241544507,6.318551225491934e-14
3.3807,-0.9345519267333023,57.15327338452798,97.58078256155432,36.88403536415615,5.253118749581029e-14
3.3847,-0.8447488248907508,49.08236167632919,81.30383098871272,32.09027614082353,3.742321474750915e-14
3.3887,-0.7853572378757149,40.0330697553856,63.08669901843788,26.02023853734933,1.907152876055569e-13
3.3927,-0.7538547756481869,30.84929331003725,44.60676644264575,19.5178073041257,4.809179623769367e-14
3.3967,-0.7494335675086036,21.85437212135307,26.50811537501746,12.89289958615404,1.301734515628519e-14
3.4007,-0.7702754535606645,14.32540150385171,11.36902343733028,7.171512871438962,9.539539280968623e-13
3.4047,-0.8027043363645232,11.73903975376986,6.215587369025108,5.270666934415589,1.199390056807464e-12
3.4087,-0.8318253891186589,12.04708394055161,6.913249039385583,5.734502231139647,4.695922171365602e-13
3.4127,-0.8511624805629949,13.03528336612509,8.990236844384782,6.809983004254564,9.769051519097695e-13
3.4167,-0.8587018721242993,14.19838185684657,11.42598280406286,8.089003471256985,-5.769872404493514e-13
3.4207,-0.85314415484928,15.46379694291465,14.07335542861655,9.522378140961781,1.51824637343736e-12
3.42471,-0.8332088409791827,16.85797351166907,16.98581716024579,11.14313310521755,8.936094659475989e-13
3.42871,-0.7974225016921803,18.3967392755236,20.19496877569711,12.98224477660595,3.461346652675551e-14
3.43271,-0.7441014700734861,20.10073404240222,23.74269736787303,15.07166530548525,-3.723000227433944e-13
3.43671,-0.6714480024393186,21.97368835625709,27.63635260932484,17.43272233702511,1.205358962962352e-13
3.44071,-0.577469030897349,24.07663421037904,31.99901995479078,20.15280396958767,-2.463789572560575e-13
3.44471,-0.4602293005057537,26.51782661390954,37.04923507301488,23.38464887475399,6.248945773084505e-14
3.44871,-0.3200044857182588,30.7593158075994,45.73980150027983,28.96492219283288,1.081725683198624e-13
3.45271,-0.1294083820673041,22.68832818140479,29.56401993506567,19.16167248619655,4.550859375041902e-15
3.45671,0.05974819214362426,36.76109896396207,58.12371501265268,37.70581450649665,2.164353499746664e-14
3.46071,0.3045531256728907,38.44115009077039,61.65199604013232,40.53597576492741,1.054868960740847e-13
3.46471,0.5857292954044813,40.64195747190472,66.23352110111354,44.14041235767299,-3.759098299712033e-17
3.46871,0.9086149952393606,43.83923246588147,72.82961134346313,49.27437437197264,2.843598527503834e-13
3.47271,1.278683458735697,47.44556203941175,80.25197211475036,55.19055987610759,4.066023983344316e-13
3.47672,1.700544387661668,51.32013556544777,88.21374761714235,61.72951897118561,-3.52850810706651e-14
3.48072,2.178712283605525,55.37370545676273,96.53205037568755,68.78194713918896,-1.198637648842301e-13
3.48472,2.717008552233214,58.77566014885584,103.532643225763,74.841886381295,3.416102200545896e-14
3.48872,3.315378168962633,59.74062563984051,105.6148635531348,76.47170178974102,-1.251136067824473e-14
3.49272,3.970742107229816,59.25544067326818,104.7408075577927,75.4927027310233,5.158747041305569e-13
3.49672,4.678773697904168,58.16853138447463,102.5991870286389,73.63927948228363,-2.681713322420073e-13
3.50072,5.433535774731378,56.62918037970102,99.47686901445307,71.36155856442575,-2.74700383417269e-13
3.50472,6.227001527812272,54.5374911327452,95.16139910032825,68.62991575660766,-1.121922585713783e-12
3.50872,7.048675796143309,51.76575258698833,89.38573976026987,65.36483189050232,2.801834893147739e-13
3.51272,7.885626496371467,48.35948569406244,82.23600900374356,61.81083822755972,5.686397958969719e-14
3.51672,8.72317132844986,44.16165787837873,73.39388414431296,57.78388559101552,1.099276231413643e-13
3.52072,9.545165590542428,39.18147557257065,62.8826969283479,53.37283612733852,5.279598775545001e-15
3.52473,10.33490798813919,33.35515028335234,50.58436776290372,48.46591608940684,9.731822977544535e-15
3.52873,11.07608258815143,26.74589077740248,36.6441173975071,43.12970494782719,6.520131995745203e-15
3.53273,11.75349596942594,19.71174419586628,21.80789667215888,37.94505762898766,1.498229925377936e-13
3.53673,12.36062725613469,14.71241898186495,11.07273442593577,37.40309089958031,-3.286762895714417e-14
3.54073,12.90127353283931,12.18828476444239,5.358112226962619,41.83262690792986,-4.038318242268887e-13
3.54473,13.37280254762829,8.0131558813619,-3.648739927166692,43.21206800775614,1.832074093910803e-13
3.54873,13.76143413985308,0.1024749657647455,-20.13941195183002,37.91621796472974,5.752176959582936e-14
3.55273,14.05748560081932,-9.385068313431702,-39.73186163668555,30.01627497999198,-1.526893320525622e-13
3.55673,14.25939018561959,-19.41587308962059,-60.3200957704521,21.36006897111377,-1.944481950580674e-13
3.56073,14.36975192235082,-29.76165482803688,-81.42958407589364,12.35250716892587,-9.220265885934844e-14
3.56473,14.39325185881816,-40.35316767738254,-102.9127231681776,3.162577012334665,3.616527944303983e-14
3.56873,14.33587679262644,-51.2066457884816,-124.7989552745721,-6.147282892032848,1.516685160689638e-15
3.57274,14.20437041818904,-62.56028521890333,-147.5663639650818,-15.83040570321836,8.176911645747941e-15
3.57674,14.00572529496088,-73.18189652144571,-168.7563934687686,-23.81902938626217,5.661909169813099e-14
3.58074,13.74694512249565,-77.39449502684646,-177.0232348102244,-22.11789913037411,3.532116953443676e-13
3.58474,13.434664829775,-98.16694502239702,-218.3160137378066,-43.1209278991675,-2.403802077858452e-12
3.58874,13.07477175020242,-107.7888330540303,-237.224800183391,-47.69659187186302,-3.345089944013597e-13
3.59274,12.67362311177242,-116.9280351525221,-255.0775447016344,-51.33841101639246,1.376911444571196e-12
3.59674,12.24761671239579,-121.9006406422188,-264.4598997658385,-50.55282257981224,1.699484901124212e-13
3.60074,11.81326170355651,-123.9085199811353,-267.824470502136,-46.92749328290189,9.74517775805466e-13
3.60474,11.37842723809037,-125.0507878280551,-269.4214904319556,-42.59814511084069,1.184395427315325e-13
3.60874,10.94591923172911,-125.942059590903,-270.5001879631918,-38.13783411317506,2.109088942326279e-13
3.61274,10.51706645393389,-126.7104357764682,-271.3259088945471,-33.65944758418262,4.223998242031901e-13
3.61674,10.09262501961685,-127.373908419266,-271.9411297769961,-29.18121374499083,3.232151377663293e-13
3.62075,9.673132994998143,-127.8809527635344,-272.2473136473213,-24.68126184543859,8.963091895795408e-15
3.62475,9.258798734224479,-128.3079209827299,-272.4031867676705,-20.21898546601943,8.514656236042679e-13
3.62875,8.849593018268976,-128.6242041840479,-272.3504660345466,-15.79434485709892,1.690056884730779e-13
3.63275,8.445341013255527,-128.8654245085748,-272.1642775913099,-11.44026072696679,4.951624141528927e-13
3.63675,8.045766616086549,-129.0083173762613,-271.8003501827745,-7.16245715072494,-4.571698679907696e-14
3.64075,7.650458356926211,-129.1262188618867,-271.4089262410525,-3.003513644287892,-1.273736872037983e-13
3.64475,7.258947004060145,-129.1535795251785,-270.8594802687307,1.045443828397275,4.915527665310313e-14
3.64875,6.870725802040115,-129.1682524527554,-270.3105222062529,4.94675757729366,5.817778552385998e-14
3.65275,6.485316548179609,-129.1291993401962,-269.6808930154369,8.702624833363732,5.679234758252622e-14
3.65675,6.102210249130501,-129.0819299310799,-269.0632410081784,12.29102994210153,7.151403829233491e-14
3.66075,5.720899663590473,-128.9983365129745,-268.4015512844812,15.70741969883123,7.089145258731672e-14
3.66475,5.340883180824302,-128.9222856039913,-267.7849470565589,18.9364244656589,2.456913128271732e-13
3.66876,4.961811442189129,-128.804196181776,-267.1144712049104,21.97803490917741,1.079563103519681e-12
3.67276,4.583237393433932,-128.6980553036224,-266.4988883516212,24.81751013879705,1.320688749769988e-13
3.67676,4.204805767551881,-128.6123951076959,-265.9559220112495,27.45039317334699,-6.580976261075396e-14
3.68076,3.826209034275982,-128.5743189703239,-265.5387075238721,29.86809657258446,6.73900620675902e-14
3.68476,3.447764245127905,-129.4568723041953,-266.98576423212,32.03966865559514,3.61465865947728e-14
3.68876,3.073206327393127,-132.9720133320733,-273.7037481511327,34.01683217603303,1.13960350376915e-13
3.69276,2.705567650210079,-137.5138005758783,-282.4871030696144,35.94865847508095,-7.034234222598447e-14
3.69676,2.351777777727522,-138.7576396378184,-284.6482883838086,37.62087904565239,9.364851717912125e-14
3.70076,2.026049110845568,-134.9363175496037,-276.6311644473715,38.74904459928521,3.802029174137385e-13
3.70476,1.737518337011253,-129.4350886924097,-265.2543403411659,39.51041226802884,-6.660423802239138e-14
3.70876,1.488691690798687,-123.7811178712027,-253.5902741836685,40.0624398475501,-4.088121894167477e-13
3.71276,1.280326687090111,-118.0881501365359,-241.8676149966932,40.46460703567274,-2.084132728195706e-13
3.71677,1.111744626567554,-110.6741280849217,-226.7353498948943,40.57968758408709,1.007759621366068e-13
3.72077,0.9755366914468967,-97.30113829923022,-199.7483079390421,39.85558360193657,-7.104934317300339e-14
3.72477,0.8646905107974301,-80.88977185382831,-166.7207148566185,38.45600989504723,-2.849351586634978e-13
3.72877,0.7767472265323458,-63.74937136322709,-132.2487971031671,36.59584082564143,8.303258104956649e-14
3.73277,0.7113082984916734,-46.45882147651312,-97.48415641331793,34.33395647318516,4.997195738023083e-13
3.73677,0.6680905010554143,-29.17502175330684,-62.73981161379186,31.68657607958966,1.5662186979607e-13
3.74077,0.6468442614711462,-11.8912990477206,-28.00195153890402,28.64460706128535,6.351535807010248e-14
3.74477,0.6461102675729223,3.919097300338537,3.764842233115917,25.51113606597768,-5.062071081486057e-14
3.74877,0.6545866016059355,13.08980290114801,22.17641552009303,23.47593620196711,-1.720122941784076e-14
3.75277,0.6631566760040962,16.6472492188045,29.33071419688795,22.51007140972441,-2.262902003598684e-14
3.75677,0.6664485925803727,20.862361820511,37.77403167139699,21.29379543192803,7.104587968278461e-13
3.76077,0.6604893970757344,26.44311293222365,48.93249623390672,19.60891544417745,6.594067732188287e-13
3.76478,0.6435287531467067,32.46759950956632,60.97242985978801,17.65059748652473,-2.20087695310584e-13
3.76878,0.6148677733146535,38.5253505379587,73.07430596692133,15.53005319466087,-4.630635288955042e-14
3.77278,0.5741753738614881,44.64092827068233,85.28768763387662,13.25892758003877,1.816070216200998e-13
3.77678,0.5210875225608793,50.73014242281054,97.44201683130537,10.88796379433211,-1.408531433589112e-14
3.78078,0.4552668822734562,56.74998224011394,109.4538491138365,8.465589009938043,8.309724061545864e-14
3.78478,0.3774583252683513,60.87397830228725,117.687459936479,6.625449669507017,-4.279944175972902e-14
3.78878,0.2966083171319772,59.01326523714672,114.0066931057459,6.801451092517961,-7.660820610350616e-14
3.79278,0.2220099472285122,53.73549620805233,103.5218069300216,8.248154335598713,1.928611440037717e-14
3.79678,0.1575197566156261,47.73045957062732,91.58639795955155,10.07285566194013,2.807064381489409e-14
3.80078,0.1040089220486823,41.64467791618306,79.48639334643936,12.02595539812913,1.068091382407656e-13
3.80478,0.06164894089856682,35.5777710124832,67.42100849856975,14.04215989634694,2.456141651997852e-14
3.80878,0.03059364134075804,29.49139098405612,55.3147597592288,16.10877685431879,-9.770855362083194e-14
3.81279,0.01076421255160557,23.2648060665902,42.92686563745771,18.24721397299522,1.300178599007175e-13
3.81679,0.002187620540280922,18.39415997950606,33.23653238053434,19.92725783595525,-4.356142048679754e-15
3.82079,8.90664030429901e-05,16.45333409583809,29.37502308270589,20.59746479736076,1.785785546349037e-14
3.82479,-0.0001079607431018801,16.07770321473027,28.62762610634562,20.72724734431827,-4.550958196282578e-13
3.82879,-4.377560535005714e-05,16.06855514140913,28.60941308284864,20.73042827152886,-1.22844392752475e-12
3.83279,-8.395122830208939e-06,16.08956249974828,28.65120777485441,20.7231773284906,2.143158825004207e-13
3.83679,-4.701811311758818e-07,16.0972686356255,28.66654014011464,20.72051598223936,-3.364238923479186e-15
3.84079,1.252726383772212e-07,16.09864644928852,28.66928161240443,20.72003990741037,-5.068571428305859e-13
3.84479,-4.113991832658892e-07,16.09933040878222,28.67065630094255,20.71980802337286,2.00326865331094e-14
3.84879,-0.002050761447156441,14.24333786617952,24.93287169731796,21.34662408594722,-2.069882678417207e-13
3.85279,-0.01766516337359197,5.345819318410404,7.013544042701466,24.35151562117262,1.53378053774337e-13
3.85679,-0.0596568900683771,-6.282508610942342,-16.40757410890296,28.27689796755505,3.402797421672376e-13
3.86079,-0.1318007211993925,-18.36636259772784,-40.75059422583883,32.3458059741784,-1.453487718795417e-13
3.8648,-0.2345461772889434,-30.46504992635985,-65.13055714089947,36.39247322900574,-5.531421162991935e-14
3.8688,-0.3678299522710053,-42.55274933549038,-89.49795415382697,40.38271095369582,-1.47832666764518e-13
3.8728,-0.5315401018104288,-54.61811447310826,-113.8325410176844,44.27882020457892,3.515168592812312e-15
3.8768,-0.7254847879150658,-66.66036470716813,-138.1353528373172,48.03845628618349,3.542928779199198e-14
3.8808,-0.9496270643698048,-78.79857809146881,-162.6481036771156,51.64995031139328,1.225715548212586e-13
3.8848,-1.203694205853963,-90.82356128693351,-186.9530563348945,54.98736986152448,7.09779768317031e-14
3.8888,-1.487486747541037,-102.9285012281203,-211.4408693636811,58.04661651446111,1.715553964507854e-15
3.8928,-1.800756828627223,-114.9561436403016,-235.7980819123558,60.70655374732171,4.459467384824045e-14
3.8968,-2.143238874871021,-126.3059173947354,-258.8178430944018,62.72344056645063,4.882262748159561e-14
3.9008,-2.507422349378872,-133.1272110247809,-272.747405626563,63.02213793796433,9.269178257610328e-14
3.9048,-2.879304049105408,-134.6860217145534,-276.11043191333,61.56928665026666,1.010060119669171e-13
3.9088,-3.250926075037826,-134.82972533533,-276.6544926401374,59.49639674003815,1.778213449588312e-13
3.91281,-3.62055046737051,-134.8002724174065,-276.8809289819909,57.14376239622347,7.505057370315876e-14
3.91681,-3.988086773644725,-134.8062967808724,-277.2095179571425,54.56712317160519,6.29574161405063e-14
3.92081,-4.353776643805749,-134.889383425314,-277.7235392395287,51.77770034746689,2.124044235028088e-14
3.92481,-4.717684653160754,-134.9161403285254,-278.1546436832446,48.76096945384668,7.295087990386434e-14
3.92881,-5.080063724363965,-134.9980652400482,-278.7263045075788,45.53942493329262,5.034965112240629e-14
3.93281,-5.441095178130335,-135.0668994103457,-279.3010466695307,42.11261465785277,1.148124260159389e-14
3.93681,-5.801135425459086,-135.1379038679524,-279.9085193939363,38.4898095652805,2.427588461630446e-14
3.94081,-6.160437273501953,-135.1461791737164,-280.4174776108961,34.67995215908419,5.29848365493903e-15
3.94481,-6.519286541624407,-135.1739236596511,-280.9926536004898,30.69440497307417,-1.487569912996335e-12
3.94881,-6.878073687212149,-135.1731813244193,-281.5362461577582,26.54315518539077,2.545843631301143e-13
3.95281,-7.237149580429162,-135.1571227853645,-282.0735342522222,22.23583051262179,3.365968105175459e-13
3.95681,-7.596748049231745,-135.0461948200925,-282.4429043277244,17.79546116683729,2.775407932711368e-13
3.96082,-7.957189054755614,-134.9400158089186,-282.8428997645526,13.21850532840037,4.40137866506541e-13
3.96482,-8.318647628267435,-134.73514500129,-283.0634988207368,8.538666116753667,-3.190306650437526e-13
3.96882,-8.681252587448046,-134.4834773637702,-283.2064575841201,3.756788223202818,1.335960895258339e-13
3.97282,-9.045041807651311,-134.1496354878552,-283.1977442732194,-1.104439873835517,-7.789854839270865e-14
3.97682,-9.409787074772966,-133.691412149342,-282.9492115291932,-6.014207963404793,3.910202195388052e-14
3.98082,-9.7751692989101,-133.1583900925149,-282.5566229223969,-10.97931580416924,2.514776296655155e-14
3.98482,-10.14065551380955,-132.51497367373,-281.9439433645969,-15.97410231884184,6.648194168647597e-14
3.98882,-10.50530607068261,-131.7190240816331,-281.0210102131924,-20.9678945684747,5.726627851588231e-14
3.99282,-10.8678984552017,-130.83106849471,-279.903537692968,-25.99016136123278,7.379752783601431e-14
3.99682,-11.22697934447392,-129.7051991960136,-278.2899626880402,-30.95558657101207,5.270426890260491e-14
4.00082,-11.57848160492578,-126.8702095167182,-273.2034695048692,-34.83700696120925,2.165503357218081e-13
4.00482,-11.9075645763567,-121.8740078671109,-263.6765736364532,-37.52805536266591,-1.160096302839587e-13
4.00883,-12.19990040781691,-92.21020870424053,-204.7263961508158,-16.14873416992171,-2.506350827082218e-14
4.01283,-12.44811955346898,-97.65217479703061,-215.9220669505894,-28.67564198494942,1.760196701339393e-14
4.01683,-12.64765619462621,-83.75728876531481,-188.3761530915419,-20.97494872172496,2.295743240364716e-14
4.02083,-12.79439236664961,-71.15335767939064,-163.3383831256429,-13.74230253007026,-3.716810974658675e-15
4.02483,-12.8840889891658,-59.66510970168045,-140.4512428256266,-7.068303827064263,-1.125707326374025e-14
4.02883,-12.91251848626989,-48.58749385353386,-118.3007539442864,-0.2855303405609106,1.483081994514174e-13
4.03283,-12.87581952426897,-37.77015405619581,-96.58531483809936,6.702577265430179,1.245092262682028e-14
4.03683,-12.77078033998246,-27.22580401847228,-75.33214529916505,13.80697251376165,-1.331506119855686e-14
4.04083,-12.59509567858585,-16.9938902258118,-54.62524298698425,20.91722500317179,1.229840363374227e-12
4.04483,-12.34765603849918,-7.154575665541733,-34.63383232603871,27.88307766648827,-1.006990598054141e-12
4.04883,-12.02871941955819,1.761906043803837,-16.43786991359224,33.94960903576043,-1.501845101348104e-12
4.05283,-11.64621836804357,7.157552671718698,-5.288084173386316,35.4064692347942,5.213925241427169e-13
4.05684,-11.2137766372518,9.256016327643477,-0.7442646405961082,32.29009734880972,1.795874995065715e-13
4.06084,-10.73559459124344,12.76715155222699,6.677715663558619,31.33283453662801,-1.279488603956345e-11
4.06484,-10.20709227183578,19.33716749855495,20.27917093182741,35.22382658656305,-1.231128265880203e-12
4.06884,-9.629176630679268,26.46485511076924,34.99911313018912,40.45765748465553,5.747757322536272e-13
4.07284,-9.009556386714237,33.12458997397353,48.75395694543857,45.55836292406264,-3.733859388525638e-14
4.07684,-8.358532691914055,39.07200034149133,61.03802417829954,50.17179174739724,2.579717590189005e-12
4.08084,-7.687172901013994,44.38631115821651,72.0012101989074,54.41038100106402,7.259247288120844e-13
4.08484,-7.006445516750557,49.0292737503877,81.5598257453144,58.18701795452217,-3.417331940019118e-13
4.08884,-6.326889406030373,53.04659311006692,89.80268247621468,61.52377662485297,1.792609194367311e-13
4.09284,-5.658322538310735,56.47224986626912,96.79781403662254,64.4124787835336,-2.82170223831937e-13
4.09684,-5.009302825763367,59.42132749696137,102.7794527117996,66.95028991064648,-9.280162476275363e-13
4.10084,-4.387210596006878,61.86497528517253,107.6929504508414,69.02931191490177,1.411456868952679e-12
4.10485,-3.798008924344599,63.85374415544255,111.646366611654,70.64418635720358,-6.020095965392152e-15
4.10885,-3.24657727846225,64.74713254372823,113.3604397106647,70.80556754973681,-2.470512097920163e-13
4.11285,-2.738478086983584,62.81053601756492,109.3656354339691,67.04064806178512,-6.742276249981677e-14
4.11685,-2.27670983010973,59.33372508177189,102.2649850418531,61.32201109526861,-4.486993158060182e-14
4.12085,-1.860467408368616,55.68519183826603,94.81298015467337,55.60101609759464,7.201860497997573e-14
4.12485,-1.487467270362102,52.17920925058967,87.6431580760615,50.29531386039739,1.610422357435645e-13
4.12885,-1.15495335716082,48.9199966373324,80.96784223921226,45.49756459956154,8.811794460248688e-15
4.13285,-0.8601689977888031,45.89746871914569,74.76824028093415,41.16406993624173,7.550363568144983e-15
4.13685,-0.6005258291302649,43.22050604668366,69.26515635804218,37.37890983735081,-1.38057699751782e-13
4.14085,-0.3742680570254429,41.58470332057306,65.86312486363093,34.79188069006705,-5.822290956889871e-15
4.14485,-0.1703814846714419,33.14235931933342,48.72954300997426,25.77258218046551,2.706160263178324e-14
4.14885,-0.003584920014927856,34.10336754354397,50.56946924457631,25.99743083631525,2.532262082747797e-14
4.15286,0.1406017393004879,33.87322469166273,50.00744432199461,25.07221506121957,-4.46515740190704e-14
4.15686,0.2637494692883614,31.06196893081445,44.24182488697797,21.93417848274282,-1.223635161313449e-12
4.16086,0.364487725956312,28.90636716677663,39.80159802449391,19.50416429656721,-1.258526878454808e-12
4.16486,0.4454069688319074,27.13416922208974,36.13789851298944,17.50040525919933,5.923179612895761e-13
4.16886,0.5084577600580501,25.59167177245684,32.94063714081649,15.77236910404821,8.405936326903257e-13
4.17286,0.555223217749233,24.19862571246655,30.04861368546687,14.23624501433588,1.256327642191332e-13
4.17686,0.5870056049252653,22.91131071183483,27.37348780684638,12.85200420973698,2.864842871875758e-14
4.18086,0.6050901892960209,21.77360686211438,25.00413444471766,11.63844388552191,1.057024667743271e-14
4.18486,0.6107485748811028,20.76879951662843,22.90682557672973,10.57483599980884,1.154561030225001e-14
4.18886,0.6050498100634932,19.8582812685993,21.00415495783135,9.624806433200812,1.186529985937787e-12
4.19286,0.5891068415832179,19.07836533940694,19.3690801677984,8.807905025821226,-2.132983725889449e-13
4.19686,0.5639256168669495,18.39932870964417,17.94209610346845,8.096237826204735,3.453787370927247e-13
4.20086,0.530455946107749,17.79556119064481,16.67198196578413,7.467571593395101,6.230891690860674e-14
4.20487,0.4896209893318398,17.29579764296487,15.61624128158189,6.939120068211068,-2.191224782164456e-14
4.20887,0.4422493503112762,16.69309880437391,14.36269880612284,6.35455331819613,2.271177027673868e-13
4.21287,0.3902467626989135,15.04669738596139,11.03825957739588,5.034862468959039,1.385838936591234e-13
4.21687,0.3370095846350817,11.96904226408934,4.871851229624852,2.738173629093831,1.198368620157045e-13
4.22087,0.2850700287312125,8.488508180509816,-2.088612505534652,0.222791329236296,3.483206998489514e-15
4.22487,0.235781939268844,5.009549867484742,-9.038515591367428,-2.234597150456118,-1.237427944591635e-16
4.22887,0.1899727344787471,1.587258765436184,-15.86955064141336,-4.607745190466987,3.575123266305453e-16
4.23287,0.148325824394401,-1.779858794953539,-22.58544128841254,-6.913346638036126,2.560079613920694e-15
4.23687,0.111280455066571,-5.131808832339132,-29.26760417243747,-9.183825409181871,3.135048443703173e-14
4.24087,0.07922974120648932,-8.448734638743504,-35.87642793946551,-11.42183958427408,-4.120005993683793e-14
4.24487,0.05248937502226986,-11.74900777382654,-42.44959587776722,-13.64439635885046,-1.038177324673823e-14
4.24887,0.03121994587390099,-15.03817052077348,-48.99889709161739,-15.85967019250818,-1.042840612532246e-12
4.25288,0.0155640159993212,-18.35154193788341,-55.59500212130332,-18.09621969382489,4.112918809550432e-13
4.25688,0.005545782591510838,-21.74164083493084,-62.34333341856538,-20.38756011005762,-9.932403497942099e-13
4.26088,0.001145294114298961,-24.41913722443316,-67.67296387391278,-22.19924979503023,-1.949157268343423e-13
4.26488,5.205111729951256e-05,-25.49686135221965,-69.81806503084866,-22.92973473523203,-2.386124216355896e-14
4.26888,-5.347192017908887e-05,-25.70522505519564,-70.23277031276281,-23.07118293860957,-2.026271798865509e-14
4.27288,-2.151440561438027e-05,-25.7102500940034,-70.24276456567098,-23.07466676681605,-8.041806330275984e-15
4.27688,-4.194568034954059e-06,-25.69908146679925,-70.22053331427362,-23.06710941854225,-2.540442324297056e-14
4.28088,-1.061292907660217e-07,-25.69487403564457,-70.21215888363231,-23.06425729940851,-2.430017387932597e-14
4.28488,1.868914699700066e-07,-25.69421073914224,-70.21083873663709,-23.06380692638484,2.571340942671464e-13
4.28888,6.791214452070024e-08,-25.69413934452236,-70.21069631931647,-23.06376082167493,1.34536977175223e-12
4.29288,-0.002310568487957286,-27.27262789828207,-73.39568847642994,-23.80643325680366,6.536951809009544e-13
4.29688,-0.01952278460599676,-34.73738661721274,-88.45764881974384,-27.31925799020019,-1.500886902070799e-15
4.30089,-0.06505445413423018,-44.44234302590696,-108.0387286439944,-31.89762392444333,-3.396756629957821e-14
4.30489,-0.1428331826339335,-54.51629542478763,-128.362331961251,-36.67792859259036,-3.097429916714863e-14
4.30889,-0.2533200645119453,-64.56294008727288,-148.6281400740982,-41.4948726006357,-1.218151709232506e-13
4.31289,-0.3965465712071692,-74.6134392194254,-168.8978373458141,-46.39506951069055,-4.649548684433955e-14
4.31689,-0.5725886729970351,-84.63896946597448,-189.1128793722755,-51.39726742571843,-1.408296010473678e-14
4.32089,-0.7817828101463378,-94.3546631506553,-208.6974056960375,-56.40813631010803,-5.828979388796043e-14
4.32489,-1.019854320651957,-100.4328888091113,-220.9367136556695,-59.84646560340769,1.540569358445268e-13
4.32889,-1.259903341288859,-96.16900276659325,-212.2999686654092,-58.39094115605777,-2.421933066689772e-14
4.33289,-1.477128994847842,-86.92637965281003,-193.6087262370728,-54.51141850713074,-6.870399119173073e-14
4.33689,-1.663159627427194,-76.78727072776347,-173.1000015248533,-50.13628757096157,-4.481513672361946e-13
